EventType	Survey Type	VIN First9	VIN Last8	ModelYear	BodyModelCode	CorpVehicleDescription	Family Code	CustomerID	SurveyStatus	PurchaseDate	BuildDate	SampleDate	ReceiptDate	ZoneCode (BC)	SALES DISTRICT	SalesGroupSize	Brand	DealerCode	MarketCode	PlantCode	G_Date	RepairNumber	RepairDate	SERVICE DISTRICT 	SalesPerson_SID	FinancePerson_SID	SalesManager_SID	ServiceAdvisor_SID	Technician_SID	QGENDER	QAGE	QMARITAL	QINCOME	QArea	QEducation	AR_QSalesAdvocacy	AR_QBrandAdvocacy	AR_QAvailableVehs	AR_QAppearance	AR_QComfort	AR_QFacility	AR_QFollowThrough	AR_QVehKnowledge	AR_QMeetNeeds	AR_QCourteous	AR_QResponsive	AR_QHonest	AR_QTabletDevice	AR_QTabletUse_VehNeeds	AR_QTabletUse_VehFeatures	AR_QTabletUse_CapturePersonalInfo	AR_QTabletUse_PricingPayment	AR_QTabletUse_Other	AR_QTabletUse_NoRecall	AR_QTabletUse_VerbOther	AR_QTestDrive	AR_QTestDriveReason	AR_QTestDriveReason_VerbOther	AR_QSalesCons	AR_QAgreementEase	AR_QClarity	AR_QTimeFinalPaperwork	AR_QFairness	AR_QProfessional	AR_QWorkingOutDeal	AR_QPressure	AR_QExplainVehFeatures	AR_QHandoff	AR_QTimeFinalDelivery	AR_QVehCondition	AR_QConvenience	AR_QBluetooth	AR_QVehCommunication	AR_QFeatureSetup	AR_QDelivery	AR_QVehConditionDesc_Dings	AR_QVehConditionDesc_Dirty	AR_QVehConditionDesc_MissingFeature	AR_QVehConditionDesc_NoIssues	AR_QVehConditionDesc_Other	AR_QVehConditionDesc_VerbOther	AR_QSalesExperience	AR_DealerSat_Verbatim	AR_DealerSat_Verbatim_Codes_Array	AR_DealerSat_Verbatim_Codes_01	AR_DealerSat_Verbatim_Codes_02	AR_DealerSat_Verbatim_Codes_03	AR_QModelSat	AR_ModelSat_Verbatim	AR_ModelSat_Verbatim_Codes_Array	AR_ModelSat_Verbatim_Codes_01	AR_ModelSat_Verbatim_Codes_02	AR_ModelSat_Verbatim_Codes_03	AR_QServAdvocacy	AR_QTypeWork ExpressLane	AR_QTypeWork NotExpressLane	AR_QTypeWork Warranty	AR_QTypeWork NonWarranty	AR_QTypeWork Recall	AR_QTypeWork Collision_BodyRepair	AR_QTypeWork Other(specify)	AR_QTypeWork_VerbOther	AR_QFFV	AR_QFFVReasons_Busy	AR_QFFVReasons_MoreWork	AR_QFFVReasons_NotFind	AR_QFFVReasons_BrokeAgain	AR_QFFVReasons_PartsNA	AR_QFFVReasons_NotFixed	AR_QFFVReasons_NewProb	AR_QFFVReasons_NotWarr	AR_QFFVReasons_NoAppt	AR_QFFVReasons_Other	AR_QFFVReasons_DontKnow	AR_QFFVReasons_VerbOther	AR_FFVFix_Maint	AR_FFVFix_WarningIndic	AR_FFVFix_Engine	AR_FFVFix_NoStart	AR_FFVFix_Xmissn	AR_FFVFix_Brakes	AR_FFVFix_SteerSuspn	AR_FFVFix_TiresWheels	AR_FFVFix_Exterior	AR_FFVFix_WaterWind	AR_FFVFix_Interior	AR_FFVFix_SqueakRattleVibr	AR_FFVFix_NavAudioEnter	AR_FFVFix_Electrical	AR_FFVFix_HeatingAC	AR_FFVFix_SunroofTop	AR_FFVFix_Doors	AR_FFVFix_Recall	AR_FFVFix_Seats	AR_FFVFix_Access	AR_FFVFix_Other	AR_FFVFix_VerbOther	AR_QTimeComplete	AR_Q_ThoroughWork	AR_QCondition	AR_QKnowledge	AR_QCourtesy	AR_QResponsiveness	AR_QThoroughExplain	AR_QFocused	AR_QAdvice	AR_QVehInspect	AR_StatusUpdate	AR_CostEstimate	AR_Q_SERV_ADV	AR_QEaseSched	AR_QHowSched	AR_QDayWait	AR_QDaySat	AR_QTimelinessDropoff	AR_QFacilityComfort	AR_QFacilityEase	AR_QCleanFacility	AR_QTabletPurpose_CapturePersonalInfo	AR_QTabletPurpose_ServiceHistory	AR_QTabletPurpose_Odometer	AR_QTabletPurpose_WorkToComplete	AR_QTabletPurpose_IssueDetails	AR_QTabletPurpose_CostEstimate	AR_QTabletPurpose_Other	AR_QTabletPurpose_NoRecall	AR_QTabletPurpose_VerbOther	AR_QTransOffer	AR_QTransType	AR_QVehReady	AR_QAccuracyCost	AR_QExplainCharges	AR_QWorkPerformed	AR_QPickup	AR_QFairCharges	AR_QHelpful	AR_QServiceExperience	AR_DealerSuggestionVerbatim	AR_DealerSuggestionVerbatim_Codes_Array	AR_DealerSuggestionVerbatim_Codes_01	AR_DealerSuggestionVerbatim_Codes_02	AR_DealerSuggestionVerbatim_Codes_03	CL_ContactYou	CL_Resolved	CL_Advocacy	CL_Delivery	CL_SlsConsult	CL_SER_ADV	CL_Comment	CL_Comment_Category_Codes_Array	CL_Comment_Category_Codes_01	CL_Comment_Category_Codes_02	CL_Comment_Category_Codes_03	Original_DlrAdvocacy	Original_Delivery	Original_SlsConsultant	Original_Serv_Advisor	CL_InviteDate	CL_ReturnDate	CL_Status	UniqueID	Original_ReportMonth	VehicleSaleType	LanguageCode	RPT_MONTH
001	Sales	ZASFAKNN7	J7B74848	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737714797	001	20180326	20170630	20180327	20180327155148	71	1	A	A	69353	U    	7         	2017-06-30	          	          	G         	          	          	          	          	          	1	1934	05	6	2	5	05	99	06	06	05	06	1	05	08	07	07	06	3	00	00	00	00	00	00	 	1		 	06	06	99	06	06	99	07	1	04	1	05	07	1	1	1	2	06	00	00	00	04	00	 	06	 	 	0000	0000	0000	06	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	05				 	 	ARFX	58876090	201803    	1	en	201804    
001	Sales	ZARFAECN7	J7567073	2018	GAFT41	GIULIA TI RWD                  RWD	GA	737714836	001	20180325	20170726	20180327	20180328121331	71	D	D	A	69238	U    	7         	2017-07-26	          	          	Y         	S85846Q   	S46323M   	S46323M   	          	          	1	1977	02	6	2	4	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	2	5	 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	 	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876104	201804    	L	en	201804    
001	Sales	ZASFAKAN3	J7B84217	2018	GUGL74	STELVIO AWD                    AWD	GU	737715053	001	20180324	20170829	20180327	20180330164656	32	1	B	A	69098	U    	7         	2017-08-29	          	          	H         	S81210P   	S99685N   	S99685N   	          	          	2	1988	02	3	2	7	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	2	4	 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Working with Tony!	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Nothing in my opinion.	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876163	201804    	L	en	201804    
001	Sales	ZARFAECN6	J7581062	2018	GAFT41	GIULIA TI RWD                  RWD	GA	737715104	001	20180326	20171201	20180327	20180401063130	66	B	B	A	69015	U    	7         	2017-12-01	          	          	B         	S23944O   	S62583B   	S74264Q   	          	          	2	1968	02	3	2	5	10	10	10	10	10	10	1	10	10	10	10	10	1	01	02	03	04	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Your team was efficient and courteous from the beginning. I never felt misled or coerced. I am truly shocked at the positive car buying experience I had at your dealership.	1004,1018,3011	1004	1018	3011	10	The car buying experience at your dealership has changed my perception forever. Your sales team, most notably Alex, is knowledgeable and courteous. He answered all my questions to my understanding and followed through on every aspect of this transaction. I dont think I can buy a car anywhere else because your team set the bar so high, no other dealer can compare.	1004,1009,1101,1106	1004	1009	1101	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Nothing. This went so smoothly.	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876176	201804    	L	en	201804    
001	Sales	ZARFAECN5	J7577150	2018	GAFT41	GIULIA TI RWD                  RWD	GA	737715305	001	20180324	20171030	20180327	20180329114314	71	F	E	A	69039	U    	7         	2017-10-30	          	          	M         	S53894Q   	S05715Q   	S61620Q   	          	          	1	1941	02	3	2	5	10	10	10	10	10	10	1	10	10	10	10	10	1	00	00	03	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	the car & the Salesperson	 	0000	0000	0000	10	I dont think there are any other mid size high end cars out there	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876237	201804    	1	en	201804    
001	Sales	ZARFAEAV2	J7570790	2018	GAFP41	GIULIA QUADRIFOGLIO RWD        RWD	GA	737715616	001	20180326	20170912	20180327	20180331081352	35	A	A	A	69058	U    	7         	2017-09-12	          	          	A         	S63996L   	S39150H   	S63060I   	          	          	1	1960	03	6	1	5	10	10	10	08	08	09	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	 	 	0000	0000	0000	10	The Quadrifoglio was so impressive that it swayed me away from the BMW M4 which was also on my list to buy.  I've been a BMW driver for over 33 years and Alfa was able to pull me away from my brand loyalty. Nicely done!	2104,2105,2106	2104	2105	2106	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876314	201804    	1	en	201804    
001	Sales	ZASFAKBN5	J7B83505	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737715927	001	20180324	20170803	20180327	20180330155833	32	2	A	A	69342	U    	7         	2017-08-03	          	          	J         	S63069P   	S59720Q   	S92649P   	          	          	1	1947	01	2	2	7	10	10	09	10	09	10	1	09	10	10	10	10	2	00	00	00	00	00	00	 	2	5	 	10	10	10	10	10	10	10	1	09	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	The feeling of quality and professionalism throughout the whole experience	1014,8002	1014	8002	0000	09	Appearance--features-driving	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Not that I can think of at this moment	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876348	201804    	L	en	201804    
001	Sales	ZASFAKAN2	J7B85844	2018	GUGL74	STELVIO AWD                    AWD	GU	737716830	001	20180325	20170901	20180327	20180330152407	71	1	A	A	69331	U    	7         	2017-09-01	          	          	L         	S74024P   	S74024P   	S74024P   	          	          	2	1981	01	1	2	3	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	2	1	 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	costumer service. making sure the costumer is pleased and happy. informative. clean place. overall great.	1107,3102	1107	3102	0000	10	beautiful car. drives well. nice features. nice details interior and exterior.	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876603	201804    	L	en	201804    
001	Sales	ZARFAEBN1	H7550183	2017	GAFL41	GIULIA RWD                     RWD	GA	737717094	001	20180320	20170412	20180327	20180425220029	70	M	C	A	69066	U    	7         	2017-04-12	          	          	J         	S75403P   	          	S01990E   	          	          	1	1950	02	5	3	2	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Prefect CUSTOMER SERVICE,  friendly, fun and relax	1006,1012,2002	1006	1012	2002	10	Courtesy	1004	1004	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 		 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	ACFX	58876682	201804    	1	en	201804    
001	Sales	ZARFAEDN6	H7552069	2017	GAGL41	GIULIA AWD                     AWD	GA	737717247	001	20180326	20170428	20180327	20180328192645	51	1	A	A	69317	U    	7         	2017-04-28	          	          	M         	S78001Q   	S30008N   	S01479P   	          	          	1	1978	02	5	3	7	10	10	06	07	07	07	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	08	08	08	08	10	08	1	08	2	08	06	1	1	1	1	07	00	02	00	00	00	 	08	Sales consultant was very flexible in trying to find the right car. The finance process was straight forward, concise, and clear	1008,1018,1102,1304,5102	1008	1018	1102	08	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	I bought my vehicle on rainy day and when picked up it was not clean.	3002,3012	3002	3012	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	07	10		 	 	AXFX	58876721	201804    	1	en	201804    
001	Sales	ZARFAECNX	H7548169	2017	GAFT41	GIULIA TI RWD                  RWD	GA	737717256	001	20180323	20170407	20180327	20180330154721	70	M	B	A	69170	U    	7         	2017-04-07	          	          	J         	S74892O   	S27311N   	S47160N   	          	          	2	1972	02	3	2	4	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Price and love my car!	5002	5002	0000	0000	10	Amazing vehicle	0370	0370	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876726	201804    	L	en	201804    
001	Sales	ZARFAEBN7	H7541200	2017	GAFL41	GIULIA RWD                     RWD	GA	737718147	001	20180324	20170221	20180327	20180422154933	70	A	B	A	69074	U    	7         	2017-02-21	          	          	A         	S84909L   	          	S65118M   	          	          	1	1983	02	10	2	8	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	2	10	10	1	1	1	1	10	00	00	00	04	00	 	10	 	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58876935	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAECN0	J7564676	2018	GAFT41	GIULIA TI RWD                  RWD	GA	242434773	001	20171110	00000000	20180327	20180328095414	71	1	A	A	69353	U    	7         	0000-00-00	018347    	2018-03-22	G         	          	          	          	S58565Q   	S98075Q   	1	1954	02	4	2	7	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	10	 	 	0000	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	09	10	10	09	1	1	1	1	1	10	10	01	00	10	10	10	10	10	00	00	00	00	00	00	00	00	 	6	 	1	2	1	1	10	10	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	58908774	201804    	1	en	201804    
009	Additional Warranty Event	ZARFAECNX	H7557017	2017	GAFT41	GIULIA TI RWD                  RWD	GA	246009218	001	20180208	00000000	20180327	20180327231128	66	1	B	A	69032	U    	7         	0000-00-00	014083    	2018-03-13	D         	          	          	          	S84901N   	S35552D   	1	1944	02	10	2	4	99	07	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	04	 	 	0000	0000	0000	07								 	2	00	00	00	00	00	00	00	00	00	00	11	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	21	99	05	03	02	03	06	06	03	9	1	2	2	9	05	06	01	04	06	06	07	06	06	00	00	00	00	00	00	00	00	 	1	2	1	9	9	1	99	99	07	04	Review your methods and follow up on the ISO 9000 standards more.	1106	1106	0000	0000	2         	          	          	          	0000      	0000      	0000	07        	          	          	05        	05			05	2018-03-28	 	ACFR	58908789	201803    	1	en	201804    
009	Additional Warranty Event	ZARFAEDN2	H7537133	2017	GAGL41	GIULIA AWD                     AWD	GA	733698398	001	20171112	00000000	20180327	20180330190100	71	1	A	A	69331	U    	7         	0000-00-00	216646    	2018-03-21	L         	          	          	          	S10098P   	S79378P   	1	1957	02	7	2	7	99	10	99	99	99	99	9	99	99	99	99	99	1	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Although the car was in the shop for 2 to 3 weeks it was because of two issues the first week the Alpha remail repair people were at training courses out of state and after the rack and Pinion part was ordered it was damaged in transit so I dont believe that any of the delay should be attributed to the service writer the mechanic nor the facility !!!!	1306,3011,4001,8002	1306	3011	4001	10	From the Dealership to the finance desk to the service center everything is been great thus far	5102	5102	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	08	10	10	10	10	10	10	1	1	1	1	1	10	10	01	14	08	10	10	10	10	01	02	03	04	05	00	00	00	 	1	1	2	9	9	9	10	99	10	10	The motor was great the people were great you have a good staff at the Pasadena alpha remail Rolls-Royce and Maserati and Bentley service location	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	58908792	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEENX	H7560870	2017	GAGT41	GIULIA TI AWD                  AWD	GA	074748935	001	20170814	00000000	20180327	20180417065447	42	A	A	A	69009	U    	7         	0000-00-00	373027    	2018-03-23	A         	          	          	          	S31947K   	S79606L   	1	 	01	2	2	6	99	10	99	99	99	99	9	99	99	99	99	99	1	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	The service that was provided is the only reason I have not given this vehicle back to the dealer. I have had several issues with this vehicle, far more than I should of had (and I have owned it less than a year)	 	0000	0000	0000	09	 	 	0000	0000	0000	09								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	99	03	 	99	99	10	10	09	01	00	00	00	00	00	00	00	 	5	 	1	9	9	1	10	99	10	10	Not for the dealer, but the brand should focus more on improved quality	2105,8002	2105	8002	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	09			10	 	 	AXFX	58908813	201804    	L	en	201804    
009	Additional Warranty Event	ZASFAKAN5	J7B72005	2018	GUGL74	STELVIO AWD                    AWD	GU	257208398	001	20171027	00000000	20180327	20180327154149	32	1	B	A	69098	U    	7         	0000-00-00	737281    	2018-03-26	H         	          	          	          	S77357A   	S81610B   	1	1974	02	9	3	7	99	08	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	09	It drives well on wet and snowy roads, easy to use accessories.  Brakes are not as good as other luxury cars. It took sometime for me to get used to it.	0180	0180	0000	0000	05								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	05	99	99	99	04	99	99	2	2	2	2	1	99	99	01	02	06	99	03	03	03	00	00	00	00	00	00	00	00	 	6	 	3	8	1	2	06	06	06	05	Yes, suggest a real alfa romeo dealer who offers service a knowledgeable customer service representative a clean and friendly dealer	1006,1009,3012	1006	1009	3012	          	          	          	          	0000      	0000      	0000	99        	          	          	          	05				 	 	ACFN	58908814	201803    	L	en	201804    
009	Additional Warranty Event	ZASFAKNN4	J7B69252	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737408222	001	20180226	00000000	20180327	20180330083045	66	C	A	A	69019	U    	7         	0000-00-00	301890    	2018-03-23	C         	          	          	          	S72567Q   	S37034E   	1	 	04	10	2	8	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	09	 	 	0000	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	10	01	00	10	10	10	10	10	00	00	00	00	00	00	00	00	 	1	1	1	9	9	1	10	99	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	58908820	201804    	B	en	201804    
009	Additional Warranty Event	ZASFAKNN5	J7B90935	2018	GUGT74	STELVIO TI AWD                 AWD	GU	736393509	001	20171027	00000000	20180327	20180330151044	32	2	A	A	69349	U    	7         	0000-00-00	082094    	2018-03-13	F         	          	          	          	S94873Q   	S46610Q   	1	1982	01	10	2	8	99	07	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Dealership was great, the problem is that Alfa isn't giving the dealer the things they need to fix the problem.  I can't fault the dealer, but Alfa Romeo needs to address the issues I brought the vehicle in for, they are universal complaints nearly every owner has!	1215	1215	0000	0000	07	vehicle is fantastic to drive, but small issues make themselves a constant reminder that you're driving a compromise and difficult to ignore.  They would be easy for Alfa to fix, if they would listen.  Dealers have their hands tied until then, and their job is just that much more difficult to sell cars that have persistent minor flaws and no help from the manufacturer	1008,1010,1215	1008	1010	1215	10								problems with vehicle functions	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	10	01	40	03	10	09	10	10	00	00	00	00	00	00	00	00	 	1	1	1	9	9	1	10	99	10	10	Again, dealer was great. Problem was Alfa dismissed issues with "operating as designed" when the issue is that whomever did that design decision should be fired, and whomever signed off saying its correct should be too.	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	58908821	201804    	L	en	201804    
001	Sales	ZASFAKNNX	J7B72673	2018	GUGT74	STELVIO TI AWD                 AWD	GU	016261015	001	20180325	20170622	20180328	20180328185431	71	G	C	A	69038	U    	7         	2017-06-22	          	          	N         	S32251M   	S23697M   	S00160C   	          	          	1	1965	02	7	3	5	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	I felt that Linda Bryson and Greg Castillo did an outstanding job and I will highly recommend them both to my friends and colleagues!	2004,2102	2004	2102	0000	08	value and cost	5002	5002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58911279	201804    	L	en	201804    
